date,open,high,low,close,volume,market_cap
2016-05-02,451.93,452.45,441.78,444.67,"92,127,000","6,891,791,430"
2016-05-01,448.48,452.48,447.93,451.88,"40,660,100","7,001,712,750"
2016-04-30,455.18,455.59,447.70,448.32,"69,322,600","6,944,860,514"
2016-04-29,449.41,455.38,446.02,455.10,"49,258,500","7,048,201,013"
2016-04-28,445.04,449.55,436.65,449.01,"74,064,704","6,952,183,242"
2016-04-27,466.26,467.08,444.13,444.69,"93,564,896","6,883,732,526"
2016-04-26,461.65,467.96,461.62,466.09,"78,971,904","7,213,507,974"
2016-04-25,459.12,466.62,453.59,461.43,"87,091,800","7,139,621,427"
2016-04-24,450.56,460.15,448.93,458.55,"68,198,400","7,093,731,211"
2016-04-23,445.86,450.28,444.33,450.28,"50,485,400","6,964,275,296"
2016-04-22,449.69,449.81,444.15,445.74,"58,804,400","6,892,364,370"
2016-04-21,441.42,450.55,440.95,449.42,"68,204,704","6,947,795,903"
2016-04-20,435.32,443.05,434.41,441.39,"72,890,096","6,821,898,724"
2016-04-19,428.70,436.02,428.10,435.51,"52,810,500","6,729,223,763"
2016-04-18,427.61,429.27,427.09,428.59,"55,670,900","6,620,723,761"
2016-04-17,430.64,431.37,426.08,427.40,"52,125,900","6,600,878,376"
2016-04-16,429.58,432.63,428.98,430.57,"39,392,800","6,648,182,380"
2016-04-15,424.43,429.93,424.43,429.71,"54,801,500","6,633,436,610"
2016-04-14,423.93,425.37,423.01,424.28,"45,281,000","6,548,113,819"
2016-04-13,425.63,426.66,422.92,423.73,"69,060,400","6,537,929,600"
2016-04-12,422.84,427.28,422.84,425.19,"70,728,800","6,558,651,418"
2016-04-11,421.87,422.74,420.53,422.48,"50,747,500","6,515,321,585"
2016-04-10,419.59,422.43,419.26,421.56,"73,478,600","6,499,536,744"
2016-04-09,420.81,420.89,416.52,419.41,"49,792,700","6,464,539,022"
2016-04-08,422.91,425.36,419.64,420.35,"63,454,700","6,477,294,354"
2016-04-07,423.62,423.66,420.52,422.74,"57,858,600","6,512,693,215"
2016-04-06,424.28,424.53,422.73,423.41,"59,091,000","6,521,491,709"
2016-04-05,421.02,424.26,420.61,424.03,"60,718,000","6,529,351,750"
2016-04-04,421.30,422.34,419.60,421.44,"50,634,300","6,487,898,586"
2016-04-03,421.17,421.58,419.70,420.90,"38,053,700","6,477,828,309"
2016-04-02,418.42,422.08,418.42,420.87,"45,681,200","6,475,857,111"
2016-04-01,416.76,418.17,415.83,417.96,"51,235,700","6,429,593,619"
2016-03-31,415.26,418.37,415.26,416.73,"60,215,200","6,409,062,819"
2016-03-30,416.83,416.83,412.50,414.82,"66,034,100","6,378,356,002"
2016-03-29,424.30,426.20,412.68,416.52,"75,411,504","6,402,954,687"
2016-03-28,426.55,426.86,423.29,424.23,"68,522,800","6,519,889,575"
2016-03-27,418.14,428.80,417.71,426.77,"71,229,400","6,557,030,843"
2016-03-26,417.36,418.99,416.26,417.95,"44,650,400","6,420,042,696"
2016-03-25,416.51,418.08,415.56,417.18,"52,560,000","6,406,608,048"
2016-03-24,418.42,418.68,415.49,416.39,"68,346,704","6,393,094,869"
2016-03-23,418.16,419.27,417.36,418.04,"61,444,200","6,416,845,742"
2016-03-22,413.13,418.38,412.53,418.09,"66,813,300","6,416,025,151"
2016-03-21,413.42,413.42,410.38,413.31,"61,655,400","6,341,110,984"
2016-03-20,410.40,414.63,410.40,413.76,"45,947,900","6,346,546,570"
2016-03-19,409.27,410.98,407.23,410.44,"58,423,000","6,294,271,612"
2016-03-18,420.55,420.55,406.14,409.55,"104,940,000","6,279,128,504"
2016-03-17,417.89,421.00,417.89,420.62,"83,528,600","6,447,467,967"
2016-03-16,416.89,417.69,415.91,417.01,"65,185,800","6,390,672,724"
2016-03-15,416.39,418.13,414.98,416.83,"66,781,700","6,386,304,534"
2016-03-14,414.20,416.68,414.20,416.44,"95,259,400","6,378,632,901"
2016-03-13,411.65,416.60,411.64,414.07,"74,322,800","6,340,701,565"
2016-03-12,421.61,421.80,410.09,411.62,"92,712,896","6,301,963,440"
2016-03-11,417.24,423.93,417.01,421.69,"73,969,696","6,454,555,816"
2016-03-10,414.74,417.51,413.25,417.13,"81,022,896","6,383,105,414"
2016-03-09,413.89,416.03,411.61,414.86,"70,012,304","6,346,735,710"
2016-03-08,414.46,416.24,411.09,413.97,"70,311,696","6,331,422,309"
2016-03-07,407.76,415.92,406.31,414.32,"85,762,400","6,335,164,892"
2016-03-06,400.52,411.91,395.78,407.71,"91,212,496","6,232,667,872"
2016-03-05,410.78,411.26,394.04,400.57,"135,384,992","6,122,091,567"
2016-03-04,421.84,425.18,410.94,410.94,"90,856,096","6,279,024,638"
2016-03-03,423.91,425.37,419.41,421.65,"100,484,000","6,441,066,887"
2016-03-02,435.13,435.92,423.99,423.99,"74,955,296","6,475,329,604"
2016-03-01,437.92,439.65,432.32,435.12,"74,895,800","6,643,686,404"
2016-02-29,433.44,441.51,431.69,437.70,"60,694,700","6,681,444,705"
2016-02-28,432.57,435.68,423.82,433.50,"53,033,400","6,615,986,322"
2016-02-27,432.84,434.23,428.10,432.52,"41,893,600","6,599,515,471"
2016-02-26,424.63,432.15,421.62,432.15,"61,486,000","6,592,327,507"
2016-02-25,425.04,427.72,420.42,424.54,"70,798,000","6,474,784,226"
2016-02-24,420.96,425.55,413.91,424.95,"67,743,696","6,479,395,124"
2016-02-23,438.26,439.86,417.82,420.74,"85,244,896","6,413,836,323"
2016-02-22,438.99,439.05,432.92,437.75,"85,385,200","6,671,673,493"
2016-02-21,437.77,448.05,429.08,438.80,"89,820,704","6,686,294,225"
2016-02-20,421.60,441.98,421.60,437.16,"93,992,096","6,659,985,887"
2016-02-19,422.73,423.10,417.60,420.79,"55,711,300","6,408,881,658"
2016-02-18,416.57,426.00,415.64,422.37,"76,752,600","6,431,547,586"
2016-02-17,407.66,421.17,406.78,416.32,"83,193,600","6,337,628,174"
2016-02-16,401.43,408.95,401.43,407.49,"73,093,104","6,201,590,434"
2016-02-15,407.57,410.38,397.75,400.18,"74,070,496","6,089,064,891"
2016-02-14,392.93,407.23,392.93,407.23,"74,469,800","6,194,711,495"
2016-02-13,384.64,391.86,384.64,391.86,"61,911,700","5,959,279,526"
2016-02-12,379.69,384.95,379.60,384.26,"67,042,800","5,842,238,586"
2016-02-11,382.11,383.13,376.40,379.65,"74,375,600","5,770,550,973"
2016-02-10,376.15,385.48,375.78,381.65,"85,130,896","5,799,042,060"
2016-02-09,373.42,377.25,372.90,376.03,"55,318,500","5,712,106,127"
2016-02-08,376.76,379.88,373.33,373.45,"47,671,100","5,671,240,831"
2016-02-07,376.51,380.87,374.90,376.62,"37,076,300","5,718,023,735"
2016-02-06,386.59,386.63,372.39,376.52,"49,249,300","5,714,879,155"
2016-02-05,388.90,391.09,385.57,386.55,"43,825,000","5,865,136,968"
2016-02-04,370.17,391.61,369.99,389.59,"69,285,504","5,909,517,630"
2016-02-03,374.65,374.95,368.05,369.95,"45,933,400","5,609,971,377"
2016-02-02,372.92,375.88,372.92,374.45,"40,378,700","5,676,528,707"
2016-02-01,369.35,378.07,367.96,373.06,"51,656,700","5,653,747,618"
2016-01-31,378.29,380.35,367.83,368.77,"37,894,300","5,587,253,351"
2016-01-30,378.86,380.92,376.49,378.26,"30,284,400","5,729,296,096"
2016-01-29,380.11,384.38,365.45,379.47,"86,125,296","5,745,985,821"
2016-01-28,395.15,395.50,379.73,380.29,"59,247,900","5,756,710,303"
2016-01-27,392.44,396.84,391.78,394.97,"47,424,400","5,977,545,745"
2016-01-26,392.00,397.77,390.58,392.15,"58,147,000","5,933,372,928"
2016-01-25,402.32,402.32,388.55,391.73,"59,062,400","5,925,345,408"
2016-01-24,388.10,405.48,387.51,402.97,"54,824,800","6,093,787,908"
2016-01-23,382.43,394.54,381.98,387.49,"56,247,400","5,858,059,876"
2016-01-22,409.75,410.41,375.28,382.49,"91,546,600","5,780,764,155"
2016-01-21,419.63,422.88,406.30,410.26,"68,338,000","6,198,658,815"
2016-01-20,379.74,425.27,376.60,420.23,"121,720,000","6,347,836,794"
2016-01-19,387.03,387.73,378.97,380.15,"46,819,800","5,740,934,168"
2016-01-18,381.73,388.10,376.67,387.17,"54,403,900","5,845,656,048"
2016-01-17,387.15,390.96,380.09,382.30,"45,319,600","5,770,478,451"
2016-01-16,365.07,390.56,354.91,387.54,"120,352,000","5,848,063,566"
2016-01-15,430.26,430.26,364.33,364.33,"153,351,008","5,496,598,039"
2016-01-14,432.29,433.32,427.85,430.31,"43,945,500","6,490,638,885"
2016-01-13,434.67,435.19,424.44,432.37,"173,888,000","6,520,360,056"
2016-01-12,448.18,448.18,435.69,435.69,"115,607,000","6,568,800,100"
2016-01-11,448.70,450.66,443.86,448.43,"40,450,000","6,758,931,030"
2016-01-10,448.24,448.31,440.35,447.99,"35,995,900","6,750,440,386"
2016-01-09,453.38,454.64,446.89,447.61,"32,278,000","6,742,767,343"
2016-01-08,457.54,462.93,447.94,453.23,"56,993,000","6,825,700,454"
2016-01-07,430.01,458.77,429.08,458.05,"87,562,200","6,896,279,078"
2016-01-06,431.86,431.86,426.34,429.11,"34,042,500","6,458,942,098"
2016-01-05,433.07,434.18,429.68,431.96,"34,522,600","6,500,393,256"
2016-01-04,430.06,434.52,429.08,433.09,"38,477,500","6,515,713,340"
2016-01-03,433.58,433.74,424.71,430.01,"39,633,800","6,467,429,942"
2016-01-02,434.62,436.06,431.87,433.44,"30,096,600","6,517,390,487"
